! NUMBER OF COLLISIONAL TRANSITIONS
 2025
! NUMBER OF COLLISION TEMPERATURES
  27
! EFF. RATE COEFFS UNIT - (cm^3 s^-1)

 IS_H2O  FS_H2O   IS_H2        5.00           10.00           15.00           20.00           30.00           40.00           50.00           60.00           80.00           100.00          120.00          140.00          150.00          160.00          170.00          180.00          200.00          220.00          250.00          280.00          300.00          400.00          500.00          800.00         1000.00         1200.00         1500.00     
      6      2      2   8.3426810E-12   9.9235560E-12   1.1064715E-11   1.1921761E-11   1.3179000E-11   1.4154203E-11   1.5006847E-11   1.5793074E-11   1.7236404E-11   1.8545225E-11   1.9733450E-11   2.0812980E-11   2.1314580E-11   2.1792730E-11   2.2248420E-11   2.2682650E-11   2.3491660E-11   2.4228700E-11   2.5215420E-11   2.6080250E-11   2.6597620E-11   2.8651580E-11   3.0092050E-11   3.2662200E-11   3.4237970E-11   3.5387290E-11   3.6982400E-11
      6      2      3   1.0881000E-11   1.2208000E-11   1.3335000E-11   1.4192000E-11   1.5403000E-11   1.6282000E-11   1.7014000E-11   1.7667000E-11   1.8839000E-11   1.9882000E-11   2.0822000E-11   2.1671000E-11   2.2064000E-11   2.2438000E-11   2.2794000E-11   2.3132000E-11   2.3763000E-11   2.4336000E-11   2.5101000E-11   2.5771000E-11   2.6172000E-11   2.7756000E-11   2.8856000E-11   3.0740000E-11   3.1728970E-11   3.2348490E-11   3.3103890E-11
      6      3      1   1.3362000E-11   1.6228000E-11   1.7382000E-11   1.7747000E-11   1.7711026E-11   1.7461623E-11   1.7237285E-11   1.7076789E-11   1.6941306E-11   1.7014420E-11   1.7263640E-11   1.7663960E-11   1.7914900E-11   1.8196600E-11   1.8508000E-11   1.8846800E-11   1.9600700E-11   2.0442900E-11   2.1847900E-11   2.3390000E-11   2.4478400E-11   3.0354000E-11   3.6475000E-11   5.3286000E-11   6.2403000E-11   6.9899000E-11   7.8588000E-11
      6      3      2   3.6200815E-11   4.3411100E-11   4.8165350E-11   5.1259850E-11   5.4870420E-11   5.6934800E-11   5.8356960E-11   5.9462430E-11   6.1178620E-11   6.2509300E-11   6.3587060E-11   6.4476520E-11   6.4863420E-11   6.5217400E-11   6.5541430E-11   6.5837480E-11   6.6358530E-11   6.6797370E-11   6.7332270E-11   6.7748510E-11   6.7973380E-11   6.8679100E-11   6.8997800E-11   6.9401200E-11   7.0347670E-11   7.1186200E-11   7.2752600E-11
      6      3      3   4.3563000E-11   5.0218000E-11   5.5045000E-11   5.8122000E-11   6.1296000E-11   6.2663000E-11   6.3339000E-11   6.3735000E-11   6.4224000E-11   6.4579000E-11   6.4882000E-11   6.5149000E-11   6.5270000E-11   6.5383000E-11   6.5489000E-11   6.5588000E-11   6.5766000E-11   6.5920000E-11   6.6112000E-11   6.6264000E-11   6.6348000E-11   6.6616000E-11   6.6741000E-11   6.6937000E-11   6.7581100E-11   6.8060830E-11   6.8964200E-11
      6      4      1   1.4869000E-11   1.6870000E-11   1.6957000E-11   1.6469000E-11   1.5228001E-11   1.4189032E-11   1.3426329E-11   1.2887590E-11   1.2276924E-11   1.2068794E-11   1.2108748E-11   1.2310510E-11   1.2455790E-11   1.2623720E-11   1.2812200E-11   1.3017070E-11   1.3468060E-11   1.3961590E-11   1.4760500E-11   1.5606400E-11   1.6188000E-11   1.9186700E-11   2.2179500E-11   3.0378000E-11   3.5068000E-11   3.9192000E-11   4.4478000E-11
      6      4      2   3.5069390E-11   4.2441140E-11   4.7383350E-11   5.0461210E-11   5.3473900E-11   5.4483520E-11   5.4635340E-11   5.4390520E-11   5.3425600E-11   5.2282990E-11   5.1160090E-11   5.0119460E-11   4.9635270E-11   4.9177790E-11   4.8744000E-11   4.8334860E-11   4.7585460E-11   4.6922440E-11   4.6067510E-11   4.5359080E-11   4.4956050E-11   4.3573100E-11   4.2904600E-11   4.2847100E-11   4.3971190E-11   4.5070350E-11   4.6912400E-11
      6      4      3   2.9126000E-11   3.4298000E-11   3.8758000E-11   4.1980000E-11   4.5821000E-11   4.7737000E-11   4.8693000E-11   4.9131000E-11   4.9242000E-11   4.8902000E-11   4.8401000E-11   4.7857000E-11   4.7586000E-11   4.7320000E-11   4.7063000E-11   4.6814000E-11   4.6347000E-11   4.5922000E-11   4.5361000E-11   4.4885000E-11   4.4610000E-11   4.3644000E-11   4.3158000E-11   4.3092000E-11   4.4140830E-11   4.5004740E-11   4.6516800E-11
      6      5      1   2.0626000E-11   2.0922000E-11   2.1191000E-11   2.1315000E-11   2.1522001E-11   2.1883052E-11   2.2419534E-11   2.3097572E-11   2.4752194E-11   2.6673205E-11   2.8767900E-11   3.0981260E-11   3.2121540E-11   3.3278020E-11   3.4450840E-11   3.5635050E-11   3.8031400E-11   4.0453800E-11   4.4113700E-11   4.7779700E-11   5.0216700E-11   6.2164000E-11   7.3498000E-11   1.0295700E-10   1.1900300E-10   1.3263800E-10   1.4940500E-10
      6      5      2   1.3746737E-10   1.5883065E-10   1.7354905E-10   1.8323407E-10   1.9345856E-10   1.9749094E-10   1.9874416E-10   1.9867929E-10   1.9690640E-10   1.9438286E-10   1.9176824E-10   1.8923197E-10   1.8802680E-10   1.8686350E-10   1.8573203E-10   1.8465233E-10   1.8261798E-10   1.8073000E-10   1.7816900E-10   1.7589000E-10   1.7450330E-10   1.6892710E-10   1.6502750E-10   1.5913290E-10   1.5853567E-10   1.5878380E-10   1.6038450E-10
