! NUMBER OF COLLISIONAL TRANSITIONS
 990
! NUMBER OF COLLISION TEMPERATURES
  27
! THERM. RATE COEFFS UNIT - (cm^3 s^-1)

 IS_H2O  FS_H2O        5.00           10.00           15.00           20.00           30.00           40.00           50.00           60.00           80.00           100.00          120.00          140.00          150.00          160.00          170.00          180.00          200.00          220.00          250.00          280.00          300.00          400.00          500.00          800.00         1000.00         1200.00         1500.00     
     8     2   5.8344000E-12   5.6645000E-12   5.6122000E-12   5.5774000E-12   5.5208000E-12   5.4861002E-12   5.4778029E-12   5.4939224E-12   5.5845716E-12   5.7304348E-12   5.9139471E-12   6.1244522E-12   6.2375496E-12   6.3549358E-12   6.4757660E-12   6.5995132E-12   6.8532704E-12   7.1115859E-12   7.4988331E-12   7.8771585E-12   8.1209064E-12   9.2076525E-12   1.0083030E-11   1.1965657E-11   1.2931814E-11   1.3792454E-11   1.4959968E-11
     8     3   1.1746000E-11   1.2141000E-11   1.2608000E-11   1.3011000E-11   1.3681000E-11   1.4271000E-11   1.4843002E-11   1.5420026E-11   1.6604597E-11   1.7812202E-11   1.9014568E-11   2.0195311E-11   2.0772624E-11   2.1340594E-11   2.1897997E-11   2.2444491E-11   2.3499886E-11   2.4503545E-11   2.5907009E-11   2.7186643E-11   2.7972805E-11   3.1194615E-11   3.3525241E-11   3.7973710E-11   4.0108533E-11   4.2001523E-11   4.4582633E-11
     8     4   1.2454000E-11   1.2573000E-11   1.2754000E-11   1.2858000E-11   1.2912000E-11   1.2891000E-11   1.2868000E-11   1.2864002E-11   1.2922020E-11   1.3049041E-11   1.3216922E-11   1.3409315E-11   1.3509694E-11   1.3612763E-11   1.3716469E-11   1.3820771E-11   1.4028963E-11   1.4233171E-11   1.4529547E-11   1.4811661E-11   1.4992287E-11   1.5805840E-11   1.6512582E-11   1.8329142E-11   1.9410892E-11   2.0424253E-11   2.1844127E-11
     8     5   5.4576000E-12   6.1896000E-12   6.9895000E-12   7.5415000E-12   8.0210000E-12   8.0681000E-12   7.9563002E-12   7.7991027E-12   7.4975978E-12   7.2725960E-12   7.1253234E-12   7.0430108E-12   7.0224361E-12   7.0139483E-12   7.0165601E-12   7.0294194E-12   7.0822839E-12   7.1669539E-12   7.3426788E-12   7.5639505E-12   7.7306392E-12   8.6918265E-12   9.7151757E-12   1.2517207E-11   1.4129202E-11   1.5592786E-11   1.7576380E-11
     8     6   5.9059000E-11   6.2611000E-11   6.7345000E-11   7.1311000E-11   7.7193000E-11   8.1573000E-11   8.5274001E-11   8.8629023E-11   9.4737688E-11   1.0024504E-10   1.0520792E-10   1.0968179E-10   1.1174729E-10   1.1370447E-10   1.1556225E-10   1.1731997E-10   1.2056142E-10   1.2348205E-10   1.2731406E-10   1.3059546E-10   1.3251821E-10   1.3981888E-10   1.4462861E-10   1.5303006E-10   1.5682779E-10   1.6016465E-10   1.6479162E-10
     8     7   3.7750000E-11   3.9337000E-11   4.0737000E-11   4.1461000E-11   4.1524000E-11   4.0673000E-11   3.9489998E-11   3.8224964E-11   3.5808904E-11   3.3696663E-11   3.1879414E-11   3.0302605E-11   2.9586892E-11   2.8913450E-11   2.8275620E-11   2.7671921E-11   2.6553217E-11   2.5538821E-11   2.4188304E-11   2.3019483E-11   2.2330929E-11   1.9780119E-11   1.8308842E-11   1.6961887E-11   1.7085935E-11   1.7485464E-11   1.8285754E-11
     9     1   4.6196000E-13   4.6924000E-13   4.7398000E-13   4.7392000E-13   4.6875002E-13   4.6413087E-13   4.6236755E-13   4.6343136E-13   4.7189237E-13   4.8575768E-13   5.0259677E-13   5.2091593E-13   5.3032601E-13   5.3978332E-13   5.4920219E-13   5.5855834E-13   5.7684136E-13   5.9439642E-13   6.1911142E-13   6.4178771E-13   6.5583159E-13   7.1571068E-13   7.6440537E-13   8.8561286E-13   9.5895082E-13   1.0295705E-12   1.1322151E-12
     9     2   1.5670000E-12   1.5645000E-12   1.5518000E-12   1.5346000E-12   1.4990000E-12   1.4717008E-12   1.4549091E-12   1.4469495E-12   1.4498596E-12   1.4688275E-12   1.4980135E-12   1.5349868E-12   1.5559401E-12   1.5784881E-12   1.6025692E-12   1.6279881E-12   1.6824975E-12   1.7411885E-12   1.8348964E-12   1.9323846E-12   1.9981212E-12   2.3144797E-12   2.5891781E-12   3.1921957E-12   3.4977791E-12   3.7749344E-12   4.1703710E-12
     9     3   3.6155000E-12   3.9975000E-12   4.2244000E-12   4.3253000E-12   4.3572000E-12   4.3252004E-12   4.2954063E-12   4.2828415E-12   4.3108745E-12   4.3924507E-12   4.5096534E-12   4.6510444E-12   4.7283973E-12   4.8092924E-12   4.8932628E-12   4.9797148E-12   5.1587291E-12   5.3435828E-12   5.6270003E-12   5.9128556E-12   6.1025284E-12   7.0114654E-12   7.8271260E-12   9.7727841E-12   1.0797074E-11   1.1691281E-11   1.2863708E-11
     9     4   7.4067000E-12   7.7991000E-12   8.1222000E-12   8.3602000E-12   8.7488000E-12   9.1532002E-12   9.6167041E-12   1.0137034E-11   1.1303532E-11   1.2563005E-11   1.3856761E-11   1.5149658E-11   1.5788649E-11   1.6421259E-11   1.7044386E-11   1.7656871E-11   1.8850938E-11   1.9996727E-11   2.1623474E-11   2.3137026E-11   2.4086248E-11   2.8196887E-11   3.1482871E-11   3.8656272E-11   4.2337981E-11   4.5570052E-11   4.9833415E-11
